"datePosted","description","baseSalary_minValue","baseSalary_maxValue","employmentType","industry","jobLocationType","applicantLocationRequirements","title","image","occupationalCategory","workHours","validThrough","hiringOrganization_name","hiringOrganization_url","hiringOrganization_logo","directApply","data_slug","data_url","data_company","data_id","data_search","tags","skills","jobBenefits","applyLink"
"2024-06-24T18:00:17+00:00","
With unmatched technology and category-defining innovation, Icertis pushes the boundaries of what’s possible with contract lifecycle management (CLM). The AI-powered, analyst-validated Icertis Contract Intelligence (ICI) platform turns contracts from static documents into strategic advantage by structuring and connecting the critical contract information that defines how an organization runs. Today, the world’s most iconic brands and disruptive innovators trust Icertis to fully realize the intent of their combined 10 million contracts worth more than $1 trillion, in 40+ languages and 93 countries.


Who we are:&nbsp; Icertis is the only contract intelligence platform companies trust to keep them out in front, now and in the future. Our unwavering commitment to contract intelligence is grounded in our FORTE values—Fairness, Openness, Respect, Teamwork and Execution—which guide all our interactions with employees, customers, partners and stakeholders. Because in our mission 
 Apply now and work remotely at Icertis",60000,120000,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Lead DevOps Engineer Cloud Operations","https://remoteok.com/assets/img/jobs/a52171238220a212d639f5b63bbda7061719252018.png","Lead DevOps Engineer Cloud Operations","Flexible","2024-09-22T18:00:17+00:00","Icertis","https://remoteok.com/icertis","https://remoteok.com/assets/img/jobs/a52171238220a212d639f5b63bbda7061719252018.png","http://schema.org/False","remote-lead-devops-engineer-cloud-operations-icertis-816744","/remote-jobs/remote-lead-devops-engineer-cloud-operations-icertis-816744","Icertis","816744","Icertis Lead DevOps Engineer Cloud Operations","[""Design"",""SaaS"",""Redis"",""Ansible"",""Security"",""Training"",""Technical"",""Software"",""Code"",""Scrum"",""DevOps"",""Financial"",""Serverless"",""Cloud"",""Microsoft"",""Strategy"",""Management"",""Lead"",""Operations"",""Sales"",""Health"",""Engineer"",""Linux""]","[""Design"",""SaaS"",""Redis"",""Ansible"",""Security"",""Training"",""Technical"",""Software"",""Code"",""Scrum"",""DevOps"",""Financial"",""Serverless"",""Cloud"",""Microsoft"",""Strategy"",""Management"",""Lead"",""Operations"",""Sales"",""Health"",""Engineer"",""Linux""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816744"
"2024-06-24T18:00:11+00:00","Job Description We are the FIS Embedded Finance team, and our mission is to enable developers across all verticals to imagine, create and monetize financial products to profoundly transform the way the entire financial industry consumes services. Today, it's difficult for many businesses to build the financial products they imagine. Whether that's launching a new credit or debit card, a savings account, a lending business, or anything else — there are barriers in the way, that require excessive time and effort. We make it trivially easy for businesses to compliantly offer financial products and innovate on their key differentiators rather than spend all their time building and maintaining financial infrastructure. We are looking for Backend Software Engineers to help us build a brand-new financial technology platform for the future. We look for people who operate like owners, love to learn, have grit, and operate with integrity and empathy. You're encouraged to apply even if your exp
 Apply now and work remotely at FIS Management Services LLC",60000,102500,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Backend Software Engineer Specialist",,"Backend Software Engineer Specialist","Flexible","2024-09-22T18:00:11+00:00","FIS Management Services LLC","https://remoteok.com/fis-management-services-llc",,"http://schema.org/False","remote-backend-software-engineer-specialist-fis-management-services-llc-816743","/remote-jobs/remote-backend-software-engineer-specialist-fis-management-services-llc-816743","FIS Management Services LLC","816743","FIS Management Services LLC Backend Software Engineer Specialist","[""Software"",""Design"",""Embedded"",""Security"",""Python"",""Consult"",""Technical"",""Recruiter"",""Growth"",""Code"",""Financial"",""Edu"",""Finance"",""Fintech"",""Banking"",""Cloud"",""API"",""Executive"",""Junior"",""Operational"",""Engineer"",""Engineering"",""Recruitment"",""Backend"",""Full-Time""]","[""Software"",""Design"",""Embedded"",""Security"",""Python"",""Consult"",""Technical"",""Recruiter"",""Growth"",""Code"",""Financial"",""Edu"",""Finance"",""Fintech"",""Banking"",""Cloud"",""API"",""Executive"",""Junior"",""Operational"",""Engineer"",""Engineering"",""Recruitment"",""Backend"",""Full-Time""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816743"
"2024-06-24T18:00:03+00:00","
GRAIL is a healthcare company whose mission is to detect cancer early, when it can be cured. GRAIL is focused on alleviating the global burden of cancer by developing pioneering technology to detect and identify multiple deadly cancer types early. The company is using the power of next-generation sequencing, population-scale clinical studies, and state-of-the-art computer science and data science to enhance the scientific understanding of cancer biology, and to develop its multi-cancer early detection blood test. GRAIL is headquartered in Menlo Park, CA with locations in Washington, D.C., North Carolina, and the United Kingdom. GRAIL, LLC is a wholly-owned subsidiary of Illumina, Inc. (NASDAQ:ILMN). For more information, please visit www.grail.com.


Are you a champion of automation interested in using your talents&nbsp; for optimizing processes that will make an impact on the fight against cancer? If so, join GRAIL on the Data Integration team in Research!&nbsp;&nbsp;


GRAIL 
 Apply now and work remotely at GRAIL",60000,105000,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Staff Data Engineer #3378","https://remoteok.com/assets/img/jobs/6689c1bc7ec3914b6c718792b41017af1719252004.png","Staff Data Engineer #3378","Flexible","2024-09-22T18:00:03+00:00","GRAIL","https://remoteok.com/grail","https://remoteok.com/assets/img/jobs/6689c1bc7ec3914b6c718792b41017af1719252004.png","http://schema.org/False","remote-staff-data-engineer-3378-grail-816742","/remote-jobs/remote-staff-data-engineer-3378-grail-816742","GRAIL","816742","GRAIL Staff Data Engineer #3378","[""Support"",""Software"",""Testing"",""Web"",""DevOps"",""Operations"",""Healthcare"",""Engineer"",""Engineering"",""Apache""]","[""Support"",""Software"",""Testing"",""Web"",""DevOps"",""Operations"",""Healthcare"",""Engineer"",""Engineering"",""Apache""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816742"
"2024-06-24T17:00:21+00:00","
LivePerson (NASDAQ: LPSN) is the global leader in enterprise conversations. Hundreds of the world’s leading brands — including HSBC, Chipotle, and Virgin Media — use our award-winning Conversational Cloud platform to connect with millions of consumers. We power nearly a billion conversational interactions every month, providing a uniquely rich data set and safety tools to unlock the power of Conversational AI for better customer experiences.&nbsp;&nbsp;

At LivePerson, we foster an inclusive workplace culture that encourages meaningful connection, collaboration, and innovation. Everyone is invited to ask questions, actively seek new ways to achieve success, nd reach their full potential. We are continually looking for ways to improve our products and make things better. This means spotting opportunities, solving ambiguities, and seeking effective solutions to the problems our customers care about.&nbsp;

For more than 25+ years, LivePerson has been at the forefront of techn
 Apply now and work remotely at LivePerson",62500,122500,"FULL_TIME","Startups","TELECOMMUTE","Bulgaria","Senior Business Analyst Data Privacy & AI Compliance",,"Senior Business Analyst Data Privacy & AI Compliance","Flexible","2024-09-22T17:00:21+00:00","LivePerson","https://remoteok.com/liveperson",,"http://schema.org/False","remote-senior-business-analyst-data-privacy-ai-compliance-liveperson-816679","/remote-jobs/remote-senior-business-analyst-data-privacy-ai-compliance-liveperson-816679","LivePerson","816679","LivePerson Senior Business Analyst Data Privacy & AI Compliance","[""Analyst"",""Technical"",""Support"",""Growth"",""Cloud"",""Leader"",""Management"",""Lead"",""Senior"",""Legal"",""Recruiting"",""Engineering""]","[""Analyst"",""Technical"",""Support"",""Growth"",""Cloud"",""Leader"",""Management"",""Lead"",""Senior"",""Legal"",""Recruiting"",""Engineering""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816679"
"2024-06-24T17:00:15+00:00","
Ingenuity Studios is seeking experienced FX Houdini Artists to work alongside members of the CG Department and work collaboratively with our Compositing Department on a variety of traditional and complex particle and dynamics based fx work. This work is including but not limited to rigid bodies, smoke, fire, liquids, and lightning. We are looking for those who will balance both technical and creative needs to creating compelling, realistic visual effects.

Responsibilities


Excellent knowledge of Houdini

Strong problem solving and math skills

Extensive experience building digital assets

A strong understanding of physics and natural phenomena

Multitask and work productively in a high-pressure environment

Take direction well and implement feedback with a positive attitude

Troubleshoot and solve problems proactively and resourcefully

Create well organized tools, scripts, and set-ups to facilitate efficient or automated workflows that can be use
 Apply now and work remotely at Ingenuity Studios",60000,110000,"FULL_TIME","Startups","TELECOMMUTE","Canada","FX Artist",,"FX Artist","Flexible","2024-09-22T17:00:15+00:00","Ingenuity Studios","https://remoteok.com/ingenuity-studios",,"http://schema.org/False","remote-fx-artist-ingenuity-studios-816678","/remote-jobs/remote-fx-artist-ingenuity-studios-816678","Ingenuity Studios","816678","Ingenuity Studios FX Artist","[""Technical"",""Math""]","[""Technical"",""Math""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816678"
"2024-06-24T17:00:09+00:00","
Our 3D Team is looking for experienced CG artists to work on a wide range of tasks including: hard surface modeling, kitbashing, organic modeling, sculpting, texturing in Mari or Substance Painter, shading, and lighting.

Work can be both independent and collaborative and is mentored by a strong group of senior artists. In most cases CG Generalists are allowed to work in the software of their choosing, with a pipeline that focuses on easing and unifying common tasks and publishing.

Requirements


Strong sense of organization, artistic ability, and attention to detail as well as an eye for composition, light, and color.

Experience in Look Development, RenderMan software.

Knowledge of plate lighting, image based lighting.

Strong knowledge of full cg lighting/characters/environments.

Strong background and experience in Asset Generation.

Understanding of multi-pass rendering, and how the passes will be used for final composite.

Experience in 3d sce
 Apply now and work remotely at Ingenuity Studios",60000,120000,"FULL_TIME","Startups","TELECOMMUTE","Canada","CG Generalist",,"CG Generalist","Flexible","2024-09-22T17:00:09+00:00","Ingenuity Studios","https://remoteok.com/ingenuity-studios",,"http://schema.org/False","remote-cg-generalist-ingenuity-studios-816677","/remote-jobs/remote-cg-generalist-ingenuity-studios-816677","Ingenuity Studios","816677","Ingenuity Studios CG Generalist","[""3d"",""Technical"",""Software"",""Senior""]","[""3d"",""Technical"",""Software"",""Senior""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816677"
"2024-06-24T17:00:02+00:00","
Our 3D Team is looking for experienced CG artists to work on a wide range of tasks including: hard surface modeling, kitbashing, organic modeling, sculpting, texturing in Mari or Substance Painter, shading, and lighting.

Work can be both independent and collaborative and is mentored by a strong group of senior artists. In most cases CG Generalists are allowed to work in the software of their choosing, with a pipeline that focuses on easing and unifying common tasks and publishing.

Requirements


Strong sense of organization, artistic ability, and attention to detail as well as an eye for composition, light, and color.

Experience in Look Development, RenderMan software.

Knowledge of plate lighting, image based lighting.

Strong knowledge of full cg lighting/characters/environments.

Strong background and experience in Asset Generation.

Understanding of multi-pass rendering, and how the passes will be used for final composite.

Experience in 3d sce
 Apply now and work remotely at Ingenuity Studios",60000,120000,"FULL_TIME","Startups","TELECOMMUTE","United States","CG Generalist",,"CG Generalist","Flexible","2024-09-22T17:00:02+00:00","Ingenuity Studios","https://remoteok.com/ingenuity-studios",,"http://schema.org/False","remote-cg-generalist-ingenuity-studios-816676","/remote-jobs/remote-cg-generalist-ingenuity-studios-816676","Ingenuity Studios","816676","Ingenuity Studios CG Generalist","[""3d"",""Technical"",""Software"",""Senior""]","[""3d"",""Technical"",""Software"",""Senior""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816676"
"2024-06-24T14:00:10+00:00","
Company Overview: Qwiet AI is a fast-moving application security SaaS startup on a mission to prevent cyberattacks by eliminating vulnerabilities in code. We enable companies to secure code faster by accurately pinpointing and autofixing risks in code. As we continue to grow, we are looking for a dynamic and experienced Head of Product Marketing to join our team and help drive our product strategy and market success.

The role you’ll play:

We’ve got a best-in-class product, a tight-knit marketing team, and a hungry sales team ready to go. You’re the connector of these groups responsible for driving growth of our product through deep customer and market insights, compelling storytelling, and strategic go-to-market plans. You’re equal parts strategist and craftsman. Just as importantly, you’re part of a team that celebrates good culture, collective success, and enjoys working together.&nbsp;

If that sounds like you, please apply!

Role Overview: The Head of Product 
 Apply now and work remotely at Qwiet AI",60000,100000,"FULL_TIME","Startups","TELECOMMUTE","United States","Head of Product Marketing","https://remoteok.com/assets/img/jobs/e86aefed6e6f8382f269c03fac97eb691719237610.png","Head of Product Marketing","Flexible","2024-09-22T14:00:10+00:00","Qwiet AI","https://remoteok.com/qwiet-ai","https://remoteok.com/assets/img/jobs/e86aefed6e6f8382f269c03fac97eb691719237610.png","http://schema.org/False","remote-head-of-product-marketing-qwiet-ai-816493","/remote-jobs/remote-head-of-product-marketing-qwiet-ai-816493","Qwiet AI","816493","Qwiet AI Head of Product Marketing","[""SaaS"",""Security"",""Training"",""Technical"",""Strategist"",""Growth"",""Code"",""Strategy"",""Management"",""Lead"",""Content"",""Marketing"",""Sales"",""Engineering""]","[""SaaS"",""Security"",""Training"",""Technical"",""Strategist"",""Growth"",""Code"",""Strategy"",""Management"",""Lead"",""Content"",""Marketing"",""Sales"",""Engineering""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816493"
"2024-06-24T14:00:03+00:00","About the team + role 

Robinhood is looking for a skilled Senior Corporate Accountant to join our rapidly growing Accounting team. We are seeking driven individuals who thrive in a fast-paced environment and can manage multiple priorities – a self-starter who can work independently but who is also a good team-player. This individual will need to be able to pick things up quickly and be able to meet deadlines with multiple tasks.

It is preferred that this role is located in one of the office locations listed on this job description which will align with our in-office working environment. This position is only eligible for remote work in limited geographies within the US where we do not have physical office locations. Please connect with your recruiter for more information regarding our in-office philosophy and expectations.
What you’ll do


Analyze and explain monthly balance sheet and income statement fluctuations and variances

Record payroll journal entries and pe
 Apply now and work remotely at Robinhood",60000,120000,"FULL_TIME","Startups","TELECOMMUTE","United States","Senior Corporate Accountant","https://remoteok.com/assets/img/jobs/178eca78d4628d47a10d443da73380141719237604.png","Senior Corporate Accountant","Flexible","2024-09-22T14:00:03+00:00","Robinhood","https://remoteok.com/robinhood","https://remoteok.com/assets/img/jobs/178eca78d4628d47a10d443da73380141719237604.png","http://schema.org/False","remote-senior-corporate-accountant-robinhood-816492","/remote-jobs/remote-senior-corporate-accountant-robinhood-816492","Robinhood","816492","Robinhood Senior Corporate Accountant","[""Accountant"",""System"",""Recruiter"",""Support"",""Accounting"",""Payroll"",""Financial"",""Senior"",""Health""]","[""Accountant"",""System"",""Recruiter"",""Support"",""Accounting"",""Payroll"",""Financial"",""Senior"",""Health""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816492"
"2024-06-24T13:00:18+00:00","Why You Belong Here

As a Backend Engineer at Techie Talent, you'll be more than just a developer; you will be part of transforming the tech industry through our honest, transparent, and people-centric approach.

Your role will be diverse and dynamic. You'll be instrumental in developing and maintaining our software solutions, working with a varied technology stack, and ensuring that our products are functional, efficient, reliable, and scalable.

By joining us, you're not just choosing a job; you're aligning with a vision that values the human side of tech, where your skills and passion are recognized, nurtured, and celebrated.
What We're Looking For


Bachelor’s degree in Computer Science, Engineering, or a related field.

Strong proficiency as a Backend Engineer in C++ and Python.

Hands-on experience with AWS cloud services and infrastructure.

Proficient in using Git for version control.

Experience with embedded technologies and programming hardware 
 Apply now and work remotely at Techie Talent",72500,117500,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Onsite Backend Engineer","https://remoteok.com/assets/img/jobs/c6e29c16518abe72b67eb65d8fc9b6c31719234018.png","Onsite Backend Engineer","Flexible","2024-09-22T13:00:18+00:00","Techie Talent","https://remoteok.com/techie-talent","https://remoteok.com/assets/img/jobs/c6e29c16518abe72b67eb65d8fc9b6c31719234018.png","http://schema.org/False","remote-onsite-backend-engineer-techie-talent-816437","/remote-jobs/remote-onsite-backend-engineer-techie-talent-816437","Techie Talent","816437","Techie Talent Onsite Backend Engineer","[""Embedded"",""Software"",""C++"",""Cloud"",""Git"",""Engineer"",""Backend""]","[""Embedded"",""Software"",""C++"",""Cloud"",""Git"",""Engineer"",""Backend""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816437"
"2024-06-24T13:00:12+00:00","
Fathom is on a mission to use AI to understand and structure the world’s medical data, starting by making sense of the terabytes of clinician notes contained within the electronic health records of the world’s largest health systems. Our deep learning engine automates the translation of patient records into the billing codes used for healthcare provider reimbursement, a process today that costs hospitals in the US $15B+ annually and tens of billions more in errors and denied claims. We are a venture-backed company that completed a Series B round of financing for $46M in late 2022.

&nbsp;

Fathom is looking for a highly motivated, energetic, and entrepreneurial individual based remotely in the US to join our Client Success and Strategy team. As a part of this team, you will drive our clients’ implementation and integration of Fathom’s cutting-edge technology into the nation’s largest health systems, physician groups, and billing companies as well as convert high-profile
 Apply now and work remotely at FATHOM",140000,200000,"FULL_TIME","Startups","TELECOMMUTE","United States","Client Success and Strategy","https://remoteok.com/assets/img/jobs/4c7231d33efde71bb027fdcccb9fafa61719234012.png","Client Success and Strategy","Flexible","2024-09-22T13:00:12+00:00","FATHOM","https://remoteok.com/fathom","https://remoteok.com/assets/img/jobs/4c7231d33efde71bb027fdcccb9fafa61719234012.png","http://schema.org/False","remote-client-success-and-strategy-fathom-816436","/remote-jobs/remote-client-success-and-strategy-fathom-816436","FATHOM","816436","FATHOM Client Success and Strategy","[""Consulting"",""Technical"",""Software"",""Growth"",""Travel"",""Voice"",""Strategy"",""Management"",""Operations"",""Go"",""Health"",""Healthcare"",""Engineering""]","[""Consulting"",""Technical"",""Software"",""Growth"",""Travel"",""Voice"",""Strategy"",""Management"",""Operations"",""Go"",""Health"",""Healthcare"",""Engineering""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816436"
"2024-06-24T13:00:06+00:00","
Why Deliveroo

Our mission is to transform the way you shop and eat, bringing the neighbourhood to your door by connecting consumers, restaurants, shops and riders. We are transforming the way the world eats and shops by making access to food and products more convenient and enjoyable. We give people the opportunity to buy what they want, as they want it, when and where they want it.We are a technology-driven company at the forefront of the most rapidly expanding industry in the world. We are still a small team, making a very large impact, looking to answer some of the most interesting questions out there. We move fast, value autonomy and ownership, and we are always looking for new ideas.

&nbsp;

The Global Care Operations team&nbsp;

The Operations team is the engine room within Care - owning agent performance, continuous improvement, change, and transformation. Our focus is improving customer experience and delivering efficiencies, and as such we’re looking for an analy
 Apply now and work remotely at Deliveroo",50000,75000,"FULL_TIME","Startups","TELECOMMUTE","United Kingdom","Care Operations Manager",,"Care Operations Manager","Flexible","2024-09-22T13:00:06+00:00","Deliveroo","https://remoteok.com/deliveroo",,"http://schema.org/False","remote-care-operations-manager-deliveroo-816435","/remote-jobs/remote-care-operations-manager-deliveroo-816435","Deliveroo","816435","Deliveroo Care Operations Manager","[""Manager"",""Management"",""Lead"",""Operations"",""Excel"",""Go"",""Executive"",""Non Tech""]","[""Manager"",""Management"",""Lead"",""Operations"",""Excel"",""Go"",""Executive"",""Non Tech""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816435"
"2024-06-24T12:00:28+00:00","About the role

We are seeking an experienced Visual Designer to join our team on a freelance basis. The ideal candidate will have at least 3 years of professional experience in visual design and be highly skilled in using Adobe Creative Cloud and Figma. This long-term contract opportunity offers flexible hours and the chance to work with a dynamic and creative team.
Location

Remote - Timezone within 3 hours of Taipei, Taiwan (UTC+8) is preferred
What you’ll do


Collaborate with our design and marketing team to create visually stunning graphics and layouts for digital and print media.

Develop and execute design concepts for various projects, ensuring they align with brand guidelines and project objectives.

Communicate effectively with team members and clients to understand project requirements and provide design solutions that meet their needs.



Qualification


Proficiency in English (speaking and writing)

Minimum of 3 years of professional expe
 Apply now and work remotely at Arc & Codementor",65000,125000,"FULL_TIME","Startups","TELECOMMUTE","Philippines","Visual Designer PH",,"Visual Designer PH","Flexible","2024-09-22T12:00:28+00:00","Arc & Codementor","https://remoteok.com/arc-codementor",,"http://schema.org/False","remote-visual-designer-ph-arc-codementor-816375","/remote-jobs/remote-visual-designer-ph-arc-codementor-816375","Arc & Codementor","816375","Arc & Codementor Visual Designer PH","[""Design"",""Designer"",""Cloud"",""Management"",""Marketing"",""Branding""]","[""Design"",""Designer"",""Cloud"",""Management"",""Marketing"",""Branding""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816375"
"2024-06-24T11:00:11+00:00","
Correlation One is an education technology company who is building the workforce development platform of the future.&nbsp;

We close skill gaps for enterprises, governments and individuals, while empowering disenfranchised segments of the workforce. By providing training-to-job programs that are 100% free for learners, we eliminate traditional barriers to opportunities. We are committed to helping enterprises like Amazon, Walmart, Prudential, Citadel, Citi, Johnson &amp; Johnson, Target, Morgan Stanley, EY and others reskill their workforces to prepare them for the jobs of tomorrow. We build community-oriented, jobs-first learning experiences that offer a human touch and leverage technology to create best-in-class outcomes for everyone.&nbsp;

Each program is taught by industry leaders and experts, professors and teaching assistants, delivered virtually to cohort-based learning communities. We currently run over 12 types of programs for 12,000+ learners each year in 10+ countries
 Apply now and work remotely at Correlation One",60000,110000,"FULL_TIME","Startups","TELECOMMUTE","United States","Teaching Assistant IT Support Good Jobs",,"Teaching Assistant IT Support Good Jobs","Flexible","2024-09-22T11:00:11+00:00","Correlation One","https://remoteok.com/correlation-one",,"http://schema.org/False","remote-teaching-assistant-it-support-good-jobs-correlation-one-816313","/remote-jobs/remote-teaching-assistant-it-support-good-jobs-correlation-one-816313","Correlation One","816313","Correlation One Teaching Assistant IT Support Good Jobs","[""Teaching"",""Assistant"",""Students"",""Training"",""Technical"",""Support"",""Analyst"",""Edu"",""Lead"",""Analytics""]","[""Teaching"",""Assistant"",""Students"",""Training"",""Technical"",""Support"",""Analyst"",""Edu"",""Lead"",""Analytics""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/816313"
