"datePosted","validThrough","data_id","title","data_slug","data_url","data_search","jobLocation","directApply","baseSalary","employmentType","industry","jobLocationType","applicantLocationRequirements","occupationalCategory","workHours","hiringOrganization","description","jobBenefits","applyLink","tags","skills"
"2024-06-23T15:00:03+00:00","2024-09-21T15:00:03+00:00","815094","Senior Product manager","remote-senior-product-manager-bloomreach-815094","/remote-jobs/remote-senior-product-manager-bloomreach-815094","Bloomreach Senior Product manager","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Slovakia"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":90000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Slovakia""}]","Senior Product manager","Flexible","{""@type"":""Organization"",""name"":""Bloomreach"",""url"":""https://remoteok.com/bloomreach"",""sameAs"":""https://remoteok.com/bloomreach"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/aa1f0240e47cb55bc6dfc4fb6c6cdb6f1719154808.png""}}","
We are looking for a Product manager to join the Bloomreach Discovery product team. Bloomreach empowers ecommerce businesses to deliver personalized experiences across their digital channels. By combining the power of unified customer and product data with the speed and scale of AI optimization, Bloomreach ensures the right product is put in front of the right customer, every time. Customers get a shopping experience that’s tailored to who they are and what they want. Businesses drive increased revenue, higher conversion rates, and above all, customer loyalty that lasts. Transformative commerce experiences, powered by personalization.

Salary range starts at 3 500 EUR per month, along with restricted stock units and other benefits. Working in one of our Central European offices or from home on a full-time basis, you’ll become a core part of the Product Team.

You will be responsible for our commerce connectors as well as scaling up and professionalizing our growth activities.
 Apply now and work remotely at Bloomreach","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/815094","[""Manager"",""SaaS"",""Technical"",""Support"",""Growth"",""Leader"",""Strategy"",""Senior"",""Operations"",""Analytics"",""Ecommerce"",""E-Commerce""]","[""Manager"",""SaaS"",""Technical"",""Support"",""Growth"",""Leader"",""Strategy"",""Senior"",""Operations"",""Analytics"",""Ecommerce"",""E-Commerce""]"
"2024-06-23T14:00:02+00:00","2024-09-21T14:00:02+00:00","815032","Business Development Director","remote-business-development-director-lightship-815032","/remote-jobs/remote-business-development-director-lightship-815032","Lightship Business Development Director","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":120000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Business Development Director","Flexible","{""@type"":""Organization"",""name"":""Lightship"",""url"":""https://remoteok.com/lightship"",""sameAs"":""https://remoteok.com/lightship""}","
Overview

Lightship is a clinical trials service provider leading in increasing access and choice in taking part in research to improve equity for all. We design and conduct studies in partnership with biopharmaceutical companies to accelerate bringing new therapies to market. Our approach is to engage people where they are and support them across their journey in a clinical trial, from first contact to study completion. We work to make it easy, convenient, and safe for people to take part by offering visits in clinics, at home, using our mobile research units, and digital health tools. By transforming the way we conduct clinical research, we can decrease study timelines and reduce dropouts to accelerate development of better therapies. A career in our team will provide an opportunity to collaborate with a wide array of functions and service lines to support our clients and projects to operate new capabilities, achieve operational efficiencies, and deploy technology.&nbsp;



A
 Apply now and work remotely at Lightship","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/815032","[""Director"",""Design"",""Support"",""Travel"",""Edu"",""Microsoft"",""Mobile"",""Operational"",""Marketing"",""Excel"",""Sales"",""Health"",""Healthcare""]","[""Director"",""Design"",""Support"",""Travel"",""Edu"",""Microsoft"",""Mobile"",""Operational"",""Marketing"",""Excel"",""Sales"",""Health"",""Healthcare""]"
"2024-06-23T05:00:02+00:00","2024-09-21T05:00:02+00:00","814483","Senior Developer","remote-senior-developer-nearform-814483","/remote-jobs/remote-senior-developer-nearform-814483","Nearform Senior Developer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Canada"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":120000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Canada""}]","Senior Developer","Flexible","{""@type"":""Organization"",""name"":""Nearform"",""url"":""https://remoteok.com/nearform"",""sameAs"":""https://remoteok.com/nearform"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/cc56f4ae123332da8b8749686ee584a11719118805.png""}}","
This is a remote permanent position for candidates based in Canada.&nbsp;

The Role

We are looking for a Senior Developer who can help our enterprise clients translate their requirements into functional and appealing interactive applications. You would be responsible for building client and server-side components of these applications.&nbsp; You will be outcome-driven, and have a drive to deliver the best quality output for our clients within specific timeframes while working in high-performing distributed software teams.&nbsp;

As part of your role, you will:


Collaborate with client and internal teams

Designing &amp; building cloud-based applications using client-side Microsoft technologies such as Blazor/MudBlazor

Supporting component design, development and maintenance and taking responsibility for personal technical quality standards within the project team.

Assisting with defining structured practices, especially in source code management, building a
 Apply now and work remotely at Nearform","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814483","[""Developer"",""Design"",""HR"",""Technical"",""Support"",""Software"",""Testing"",""UI"",""Code"",""Video"",""HTML"",""Microsoft"",""Senior""]","[""Developer"",""Design"",""HR"",""Technical"",""Support"",""Software"",""Testing"",""UI"",""Code"",""Video"",""HTML"",""Microsoft"",""Senior""]"
"2024-06-23T03:00:02+00:00","2024-09-21T03:00:02+00:00","814361","Account Manager Sales","remote-account-manager-sales-method-a-globallogic-company-814361","/remote-jobs/remote-account-manager-sales-method-a-globallogic-company-814361","Method, a GlobalLogic company Account Manager Sales","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":77500,""maxValue"":122500,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Account Manager Sales","Flexible","{""@type"":""Organization"",""name"":""Method, a GlobalLogic company"",""url"":""https://remoteok.com/method-a-globallogic-company"",""sameAs"":""https://remoteok.com/method-a-globallogic-company"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/78152d7909197fcbc6fb17814f49cf2e1719111602.jpg""}}","
Method is a global design and engineering consultancy founded in 1999. We believe that innovation should be meaningful, beautiful and human. We craft practical, powerful digital experiences that improve lives and transform businesses. Our teams [based in New York, Charlotte, Atlanta, London, Bengaluru, and remote] work with a wide range of organizations in many industries, including Healthcare, Financial Services, Retail, Automotive, Industrial/Manufacturing, and Professional Services.

Method is part of GlobalLogic, a digital product engineering company. GlobalLogic integrates experience design and complex engineering to help our clients imagine what’s possible and accelerate their transition into tomorrow’s digital businesses. GlobalLogic is a Hitachi Group Company.

Your role is to serve as a business development executive supporting our Consumer Practice (Healthcare, Retail, Communications, Media/Entertainment &amp; Automotive sectors).&nbsp; Experience in consulting, cli
 Apply now and work remotely at Method, a GlobalLogic company","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814361","[""Manager"",""Design"",""Consultancy"",""Support"",""Travel"",""Financial"",""Edu"",""Management"",""Lead"",""Senior"",""Operational"",""Sales"",""Healthcare"",""Engineering"",""Recruitment"",""Executive""]","[""Manager"",""Design"",""Consultancy"",""Support"",""Travel"",""Financial"",""Edu"",""Management"",""Lead"",""Senior"",""Operational"",""Sales"",""Healthcare"",""Engineering"",""Recruitment"",""Executive""]"
"2024-06-23T02:00:07+00:00","2024-09-21T02:00:07+00:00","814300","Lead UX Designer","remote-lead-ux-designer-henry-meds-814300","/remote-jobs/remote-lead-ux-designer-henry-meds-814300","Henry Meds Lead UX Designer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":55000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Lead UX Designer","Flexible","{""@type"":""Organization"",""name"":""Henry Meds"",""url"":""https://remoteok.com/henry-meds"",""sameAs"":""https://remoteok.com/henry-meds"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/11598b7c4f0063ae75ba5ba83230bf631719108007.png""}}","
Position Overview:
We are seeking a highly skilled and experienced Lead UX Designer to join our dynamic team at Henry Meds. As the Lead UX Designer, you will play a pivotal role in pioneering the user experience for our telehealth platform, ensuring that it is intuitive, engaging, visually appealing, and meets the needs of both patients and healthcare professionals. As a lead you will create a high level of design while also taking on a strategic role working with high level stakeholders and execs. You will collaborate closely with cross-functional teams including Product Managers, Software Engineers, Data Analysts, and other designers. &nbsp;In this role you will have the opportunity to mentor and lead other designers.

&nbsp;

Duties and Responsibilities:

User-Centered Design: Champion user-centered design principles and methodologies throughout the product development process. Conduct user research, user testing, and persona development to gain deep insights into user beha
 Apply now and work remotely at Henry Meds","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814300","[""UX"",""Design"",""Designer"",""Software"",""UI"",""Web"",""Mobile"",""Lead"",""Android"",""Health"",""Healthcare""]","[""UX"",""Design"",""Designer"",""Software"",""UI"",""Web"",""Mobile"",""Lead"",""Android"",""Health"",""Healthcare""]"
"2024-06-23T01:00:02+00:00","2024-09-21T01:00:02+00:00","814247","Intern Product Marketing","remote-intern-product-marketing-workato-814247","/remote-jobs/remote-intern-product-marketing-workato-814247","Workato Intern Product Marketing","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Intern Product Marketing","Flexible","{""@type"":""Organization"",""name"":""Workato"",""url"":""https://remoteok.com/workato"",""sameAs"":""https://remoteok.com/workato""}","Responsibilities

We seek a talented and analytical Product Marketing Manager - Customer Intelligence (MBA Intern) to join our growing team. This role will be instrumental in leveraging customer data, analyzing use cases, and vertical insights to develop compelling collateral demonstrating the value of Workato within specific industries. The ideal candidate will possess a deep understanding of customer behavior, a passion for storytelling, and the ability to translate complex data into actionable insights for our sales teams.




Data Analysis: Thoroughly analyze customer data to uncover trends, patterns, and insights relevant to targeted industries and verticals.




Use Case Development: Collaborate with cross-functional teams to develop use cases that showcase how organizations leverage Workato to automate workflows and drive business outcomes.




Collateral Creation: Create impactful collateral, including white papers, one-pagers, case studies, and vertical 
 Apply now and work remotely at Workato","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814247","[""SaaS"",""Technical"",""Manager"",""Content"",""Marketing"",""Sales""]","[""SaaS"",""Technical"",""Manager"",""Content"",""Marketing"",""Sales""]"
"2024-06-22T23:00:03+00:00","2024-09-20T23:00:03+00:00","814126","Program Manager","remote-program-manager-ecobee-eb-814126","/remote-jobs/remote-program-manager-ecobee-eb-814126","ecobee EB Program Manager","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":100000,""maxValue"":160000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Program Manager","Flexible","{""@type"":""Organization"",""name"":""ecobee EB"",""url"":""https://remoteok.com/ecobee-eb"",""sameAs"":""https://remoteok.com/ecobee-eb"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/8bbd7c342723b06920e3484e9faa23b11719097204.jpg""}}","
This role is open to being 100% remote within Canada while our home office is located in Toronto, Ontario. You may be required to travel to Toronto once per quarter for team and/or company events.

Who You'll Be Joining

We’re looking for a Senior Program Manager to join our team to accelerate the delivery of exciting new software and hardware products to our customers. You’ll work with a cross functional team of engineers, designers, researchers, and product managers to turn product concepts into reality.

Our team is focused on innovating new products and features that deliver value to millions of homeowners across North America.

How You’ll Make an Impact:

As a Program Manager at ecobee, you will:


Help ecobee standardize processes and procedures for efficient delivery

Develop, communicate, and maintain program roadmaps

Help hold the team accountable to program timelines

Effectively prioritize and execute on program outcomes

Help plan and coordinat
 Apply now and work remotely at ecobee EB","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814126","[""Manager"",""Technical"",""Software"",""Director"",""Travel"",""Management"",""Senior"",""Engineering""]","[""Manager"",""Technical"",""Software"",""Director"",""Travel"",""Management"",""Senior"",""Engineering""]"
"2024-06-22T22:00:04+00:00","2024-09-20T22:00:04+00:00","814065","Paid Search Associate","remote-paid-search-associate-braze-814065","/remote-jobs/remote-paid-search-associate-braze-814065","Braze Paid Search Associate","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Paid Search Associate","Flexible","{""@type"":""Organization"",""name"":""Braze"",""url"":""https://remoteok.com/braze"",""sameAs"":""https://remoteok.com/braze"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/a9bce1b8fafd3faa6771c1312a3a0ba81719093605.png""}}","
WHAT YOU’LL DO

Braze is looking for a SEM Associate with B2B experience to join our digital marketing team. As a key member of our Global Digital Marketing team, you will work alongside colleagues based in diverse regions. Reporting to the SEM Digital Marketing Manager, this role will support the development and execution of global SEM strategies across AMERICAS, EMEA and APAC.

The role will be responsible for supporting bid management, reporting, keyword and targeting strategies, and making campaign adjustments based on performance history. Your primary focus will be generating pipeline and optimizing pipe to spend ratios.

The ideal candidate must have experience running global search campaigns, a data-driven mindset, proficiency with Salesforce and Tableau, and the ability to see beyond in-platform data to uncover strategic business insights.&nbsp;

Responsibilities:


Plan, execute, and optimize paid search campaigns across various platforms (Google Ads, Bing) wi
 Apply now and work remotely at Braze","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814065","[""SaaS"",""Salesforce"",""Support"",""Growth"",""Ads"",""Marketing"",""Sales""]","[""SaaS"",""Salesforce"",""Support"",""Growth"",""Ads"",""Marketing"",""Sales""]"
"2024-06-22T20:00:10+00:00","2024-09-20T20:00:10+00:00","813945","Staff Cloud DevOps Site Reliability Engineer Canada","remote-staff-cloud-devops-site-reliability-engineer-canada-inworld-ai-813945","/remote-jobs/remote-staff-cloud-devops-site-reliability-engineer-canada-inworld-ai-813945","Inworld AI Staff Cloud DevOps Site Reliability Engineer Canada","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Canada"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":110000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Canada""}]","Staff Cloud DevOps Site Reliability Engineer Canada","Flexible","{""@type"":""Organization"",""name"":""Inworld AI"",""url"":""https://remoteok.com/inworld-ai"",""sameAs"":""https://remoteok.com/inworld-ai"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/41c084a8fc55078e1bc1e46b80399b761719086411.png""}}","
Our Technical Operations team manages the infrastructure, DevOps, and Site Reliability of our platform. We are looking for a Staff Cloud DevOps/Site Reliability Engineer to join our team.&nbsp;

Qualifications


Bachelor's degree in Computer Science, Engineering, or a related field

7+ years of experience as a DevOps, Infrastructure, Operations, or Site Reliability Engineer (or as a software engineer with relevant experience).

At least 2 years experience each with:



Terraform

Helm

Kubernetes

AWS, Azure, or GCP

CI/CD using modern tools (GitOps)



Optional (not required but considered a plus):



MLOps (building, orchestrating, and maintaining Machine Learning Pipelines)

Prometheus / Grafana

Multi-cloud deployments (2 or more)

ArgoCD

Network management and VPNs






Responsibilities


Infrastructure: Maintain and contribute to Infrastructure-as-Code (Terraform)

DevOps and CI/CD Pipelines: Orc
 Apply now and work remotely at Inworld AI","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/813945","[""Technical"",""Software"",""DevOps"",""Cloud"",""Management"",""Operations"",""Reliability"",""Engineer"",""Full-Time""]","[""Technical"",""Software"",""DevOps"",""Cloud"",""Management"",""Operations"",""Reliability"",""Engineer"",""Full-Time""]"
"2024-06-22T20:00:02+00:00","2024-09-20T20:00:02+00:00","813943","Senior Full Stack Engineer","remote-senior-full-stack-engineer-rimsys-813943","/remote-jobs/remote-senior-full-stack-engineer-rimsys-813943","Rimsys Senior Full Stack Engineer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Senior Full Stack Engineer","Flexible","{""@type"":""Organization"",""name"":""Rimsys"",""url"":""https://remoteok.com/rimsys"",""sameAs"":""https://remoteok.com/rimsys"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/448fd627de9c84f720f08d7d8f4a63bb1719086404.png""}}","
Rimsys is on a mission to improve global health.  Our Regulatory Information Management (RIM) software digitizes and automates regulatory activities, helping MedTech companies establish and secure global compliance and bring life-saving products to market more quickly. Rimsys is headquartered in Pittsburgh, PA and is growing rapidly with an expanding list of large enterprise customers.


We are extraordinarily proud of the company we've built so far not to mention humbled to be recognized as a Best Place to Work in Pittsburgh.  Our people are Rimsys' biggest competitive advantage and we'll continue to invest in our team and people-first culture.  


Why Rimsys?&nbsp;&nbsp;
Rimsys is at the forefront of digital transformation in the medical device industry with our pioneering SaaS platform. We streamline global regulatory compliance, making it faster and more efficient for medical devices to reach the market. Joining our team means you're helping to accelerate healthcare innova
 Apply now and work remotely at Rimsys","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/813943","[""SaaS"",""Front-End"",""Back-End"",""Training"",""Software"",""Growth"",""DevOps"",""Cloud"",""API"",""Management"",""Senior"",""Junior"",""Healthcare"",""Engineer""]","[""SaaS"",""Front-End"",""Back-End"",""Training"",""Software"",""Growth"",""DevOps"",""Cloud"",""API"",""Management"",""Senior"",""Junior"",""Healthcare"",""Engineer""]"
"2024-06-23T01:00:02+00:00","2024-09-21T01:00:02+00:00","814247","Intern Product Marketing","remote-intern-product-marketing-workato-814247","/remote-jobs/remote-intern-product-marketing-workato-814247","Workato Intern Product Marketing","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":100000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Intern Product Marketing","Flexible","{""@type"":""Organization"",""name"":""Workato"",""url"":""https://remoteok.com/workato"",""sameAs"":""https://remoteok.com/workato""}","Responsibilities

We seek a talented and analytical Product Marketing Manager - Customer Intelligence (MBA Intern) to join our growing team. This role will be instrumental in leveraging customer data, analyzing use cases, and vertical insights to develop compelling collateral demonstrating the value of Workato within specific industries. The ideal candidate will possess a deep understanding of customer behavior, a passion for storytelling, and the ability to translate complex data into actionable insights for our sales teams.




Data Analysis: Thoroughly analyze customer data to uncover trends, patterns, and insights relevant to targeted industries and verticals.




Use Case Development: Collaborate with cross-functional teams to develop use cases that showcase how organizations leverage Workato to automate workflows and drive business outcomes.




Collateral Creation: Create impactful collateral, including white papers, one-pagers, case studies, and vertical 
 Apply now and work remotely at Workato","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/814247","[""SaaS"",""Technical"",""Manager"",""Content"",""Marketing"",""Sales""]","[""SaaS"",""Technical"",""Manager"",""Content"",""Marketing"",""Sales""]"
